spec,variable,contrast,coef_mean,coef_min,coef_max,std_err_mean,p_value_mean,n_versions,max_abs_diff,stars,coef_se
spec_c_reform_decision,high_court,contract_vs_expand,-0.3761167882240013,-0.3761167882240014,-0.3761167882240012,0.24709169166760145,0.12796524514478635,2,2.220446049250313e-16,,-0.376 (0.247)
spec_c_reform_decision,high_court,contract_vs_mixed,-0.4835733337443626,-0.4835733337443627,-0.4835733337443626,0.3132828776007754,0.12269309268382206,2,5.551115123125783e-17,,-0.484 (0.313)
spec_c_reform_decision,high_court,expand_vs_mixed,-0.1074565455203612,-0.1074565455203614,-0.107456545520361,0.1565315340074131,0.4924073386049963,2,3.885780586188048e-16,,-0.107 (0.157)
spec_c_reform_decision,j_ind_lag1,contract_vs_expand,-0.2376029213164145,-0.2376029213164148,-0.2376029213164142,0.24628156223726466,0.3346643814276016,2,6.106226635438361e-16,,-0.238 (0.246)
spec_c_reform_decision,j_ind_lag1,contract_vs_mixed,0.182975405784562,0.1829754057845609,0.1829754057845631,0.2325042882262394,0.4312956360569362,2,2.192690473634684e-15,,0.183 (0.233)
spec_c_reform_decision,j_ind_lag1,expand_vs_mixed,0.42057832710097687,0.4205783271009751,0.4205783271009787,0.17525040534033626,0.0164008603529464,2,3.608224830031759e-15,**,0.421** (0.175)
spec_c_reform_decision,legal_civil,contract_vs_expand,0.35029237408651975,0.3502923740865191,0.3502923740865204,0.3368990955350445,0.29845394069442244,2,1.3322676295501878e-15,,0.350 (0.337)
spec_c_reform_decision,legal_civil,contract_vs_mixed,-0.1035026190574628,-0.1035026190574635,-0.1035026190574621,0.4433849922767473,0.8154218105643362,2,1.4016565685892601e-15,,-0.104 (0.443)
spec_c_reform_decision,legal_civil,expand_vs_mixed,-0.4537949931439818,-0.4537949931439838,-0.4537949931439798,0.2911639073215653,0.11910171676616765,2,3.9968028886505635e-15,,-0.454 (0.291)
spec_c_reform_decision,legal_common,contract_vs_expand,1.811721179940077,1.811721179940076,1.811721179940078,0.3736605227692412,1.2435133047832033e-06,2,1.9984014443252818e-15,***,1.812*** (0.374)
spec_c_reform_decision,legal_common,contract_vs_mixed,0.7467743684099861,0.7467743684099858,0.7467743684099863,0.5175753545451878,0.14906775643288167,2,5.551115123125783e-16,,0.747 (0.518)
spec_c_reform_decision,legal_common,expand_vs_mixed,-1.06494681153009,-1.064946811530092,-1.064946811530088,0.4342721158303575,0.01419632506998875,2,3.9968028886505635e-15,**,-1.065** (0.434)
spec_c_reform_decision,v2jureform_lag1,contract_vs_expand,0.31940088565261426,0.319400885652614,0.3194008856526146,0.12448650585259516,0.0102953875317328,2,6.106226635438361e-16,**,0.319** (0.124)
spec_c_reform_decision,v2jureform_lag1,contract_vs_mixed,0.12792707361797995,0.1279270736179798,0.1279270736179801,0.24957094052448464,0.6082395368585194,2,3.0531133177191805e-16,,0.128 (0.250)
spec_c_reform_decision,v2jureform_lag1,expand_vs_mixed,-0.19147381203463404,-0.1914738120346348,-0.1914738120346333,0.18560763323104246,0.30225707201688856,2,1.4988010832439613e-15,,-0.191 (0.186)
spec_c_reform_decision,v2jureview_lag1,contract_vs_expand,-0.6132989582567507,-0.613298958256751,-0.6132989582567506,0.29851290370647743,0.0399259638192589,2,3.3306690738754696e-16,**,-0.613** (0.299)
spec_c_reform_decision,v2jureview_lag1,contract_vs_mixed,-0.33649030055752827,-0.3364903005575289,-0.3364903005575277,0.34234114862131426,0.3256520776577444,2,1.1657341758564144e-15,,-0.336 (0.342)
spec_c_reform_decision,v2jureview_lag1,expand_vs_mixed,0.2768086576992219,0.2768086576992213,0.2768086576992226,0.35744007166805225,0.43868259680727417,2,1.27675647831893e-15,,0.277 (0.357)
spec_c_reform_decision,v2x_polyarchy_lag1,contract_vs_expand,-3.2679631010645203,-3.267963101064525,-3.267963101064516,1.1605981165599206,0.0048662349933319,2,9.325873406851315e-15,***,-3.268*** (1.161)
spec_c_reform_decision,v2x_polyarchy_lag1,contract_vs_mixed,-5.1990376010322565,-5.199037601032264,-5.199037601032249,1.292384142988917,5.750377752720098e-05,2,1.4210854715202004e-14,***,-5.199*** (1.292)
spec_c_reform_decision,v2x_polyarchy_lag1,expand_vs_mixed,-1.931074499967739,-1.9310744999677536,-1.9310744999677243,0.7907206472278143,0.01459925693039655,2,2.930988785010413e-14,**,-1.931** (0.791)
spec_c_reform_decision,wdj_citizen_lag1,contract_vs_expand,0.20887682949395675,0.2088768294939567,0.2088768294939568,0.3937329448488741,0.5957626643589635,2,1.1102230246251565e-16,,0.209 (0.394)
spec_c_reform_decision,wdj_citizen_lag1,contract_vs_mixed,0.7966292889894041,0.7966292889894039,0.7966292889894043,0.634536029447311,0.209314858755473,2,4.440892098500626e-16,,0.797 (0.635)
spec_c_reform_decision,wdj_citizen_lag1,expand_vs_mixed,0.5877524594954471,0.5877524594954467,0.5877524594954474,0.3823630997816211,0.12425464708314235,2,6.661338147750939e-16,,0.588 (0.382)
spec_extended_1,high_court,contract_vs_expand,-0.4180729147978576,-0.4180729147978578,-0.4180729147978574,0.27876705294272514,0.1336865849296905,2,3.885780586188048e-16,,-0.418 (0.279)
spec_extended_1,high_court,contract_vs_mixed,-0.4564806914882956,-0.4564806914882958,-0.4564806914882955,0.2745915079614214,0.09643276773404255,2,2.7755575615628914e-16,*,-0.456* (0.275)
spec_extended_1,high_court,expand_vs_mixed,-0.03840777669043805,-0.0384077766904381,-0.038407776690438,0.1455055756448147,0.7918100795916981,2,9.71445146547012e-17,,-0.038 (0.146)
spec_extended_1,j_ind_lag1,contract_vs_expand,-0.24838634229563394,-0.2483863422956348,-0.2483863422956331,0.26457336771543527,0.34782399694504895,2,1.6930901125533637e-15,,-0.248 (0.265)
spec_extended_1,j_ind_lag1,contract_vs_mixed,0.13815044262055737,0.1381504426205568,0.1381504426205579,0.2668305857740316,0.6046355666207062,2,1.0824674490095276e-15,,0.138 (0.267)
spec_extended_1,j_ind_lag1,expand_vs_mixed,0.386536784916194,0.3865367849161935,0.3865367849161945,0.20373647221048805,0.05779639907275095,2,9.992007221626409e-16,*,0.387* (0.204)
spec_extended_1,legal_civil,contract_vs_expand,0.6711549970475733,0.6711549970475719,0.6711549970475748,0.3679223459699116,0.0681255164902325,2,2.886579864025407e-15,*,0.671* (0.368)
spec_extended_1,legal_civil,contract_vs_mixed,0.34946162245839174,0.3494616224583914,0.3494616224583921,0.48626460465268184,0.47234701069158536,2,6.661338147750939e-16,,0.349 (0.486)
spec_extended_1,legal_civil,expand_vs_mixed,-0.32169337458917835,-0.3216933745891792,-0.3216933745891775,0.3750856960771498,0.39108409683265544,2,1.6653345369377348e-15,,-0.322 (0.375)
spec_extended_1,legal_common,contract_vs_expand,2.190248000733215,2.190248000733213,2.190248000733217,0.34919151867256537,3.556614040146714e-10,2,3.9968028886505635e-15,***,2.190*** (0.349)
spec_extended_1,legal_common,contract_vs_mixed,0.8534641573592552,0.8534641573592546,0.8534641573592558,0.5399293379294535,0.11394755807039944,2,1.2212453270876722e-15,,0.853 (0.540)
spec_extended_1,legal_common,expand_vs_mixed,-1.3367838433739565,-1.336783843373958,-1.336783843373955,0.45886204875136727,0.00357678179536645,2,3.1086244689504383e-15,***,-1.337*** (0.459)
spec_extended_1,v2jureform_lag1,contract_vs_expand,0.3347437869690963,0.3347437869690959,0.3347437869690967,0.1238966973496688,0.0068965751594739,2,7.771561172376096e-16,***,0.335*** (0.124)
spec_extended_1,v2jureform_lag1,contract_vs_mixed,0.18396690450617065,0.1839669045061706,0.1839669045061707,0.25039709909867913,0.46252184130261614,2,1.1102230246251565e-16,,0.184 (0.250)
spec_extended_1,v2jureform_lag1,expand_vs_mixed,-0.15077688246292476,-0.1507768824629248,-0.1507768824629247,0.18329967339435388,0.41075234696327095,2,1.1102230246251565e-16,,-0.151 (0.183)
spec_extended_1,v2jureview_lag1,contract_vs_expand,-0.829898362495694,-0.8298983624956945,-0.8298983624956936,0.3226043928899003,0.01009682563111145,2,8.881784197001252e-16,**,-0.830** (0.323)
spec_extended_1,v2jureview_lag1,contract_vs_mixed,-0.38229031537019925,-0.3822903153701999,-0.3822903153701986,0.37322169774998465,0.3056944451461025,2,1.3322676295501878e-15,,-0.382 (0.373)
spec_extended_1,v2jureview_lag1,expand_vs_mixed,0.44760804712549346,0.4476080471254919,0.447608047125495,0.357315931122487,0.21031655638293267,2,3.1086244689504383e-15,,0.448 (0.357)
spec_extended_1,v2x_polyarchy_lag1,contract_vs_expand,-3.4870241754507845,-3.4870241754507907,-3.487024175450778,1.215331802806503,0.0041151774517176,2,1.2878587085651816e-14,***,-3.487*** (1.215)
spec_extended_1,v2x_polyarchy_lag1,contract_vs_mixed,-5.1820321764770885,-5.182032176477089,-5.1820321764770885,1.4400213204782304,0.0003199592144693,2,8.881784197001252e-16,***,-5.182*** (1.440)
spec_extended_1,v2x_polyarchy_lag1,expand_vs_mixed,-1.6950080010263253,-1.6950080010263289,-1.6950080010263215,0.8727834800460817,0.0521284342211806,2,7.327471962526033e-15,*,-1.695* (0.873)
spec_extended_1,wdj_expression_lag1,contract_vs_expand,0.080589649593754,0.0805896495937538,0.0805896495937542,0.19619468399724085,0.6812458306483853,2,4.0245584642661925e-16,,0.081 (0.196)
spec_extended_1,wdj_expression_lag1,contract_vs_mixed,0.0928708184758103,0.0928708184758102,0.0928708184758104,0.2409587356037614,0.6999247220067595,2,1.942890293094024e-16,,0.093 (0.241)
spec_extended_1,wdj_expression_lag1,expand_vs_mixed,0.0122811688820558,0.0122811688820556,0.012281168882056,0.22223407977801551,0.9559294875436641,2,3.9898639947466563e-16,,0.012 (0.222)
spec_extended_1_spline,high_court,contract_vs_expand,-0.26907973714966493,-0.269079737149665,-0.2690797371496649,0.31649915836746545,0.39522768428392285,2,1.1102230246251565e-16,,-0.269 (0.316)
spec_extended_1_spline,high_court,contract_vs_mixed,-0.4806523735736386,-0.4806523735736387,-0.4806523735736385,0.27765866073016315,0.0834355578539514,2,2.220446049250313e-16,*,-0.481* (0.278)
spec_extended_1_spline,high_court,expand_vs_mixed,-0.21157263642397384,-0.2115726364239739,-0.2115726364239738,0.17542476846238014,0.22779470780316055,2,8.326672684688674e-17,,-0.212 (0.175)
spec_extended_1_spline,j_ind_lag1,contract_vs_expand,-0.3212825542072365,-0.3212825542072371,-0.3212825542072359,0.2675203553352278,0.2297648208707464,2,1.2212453270876722e-15,,-0.321 (0.268)
spec_extended_1_spline,j_ind_lag1,contract_vs_mixed,0.0398901546335031,0.0398901546335005,0.0398901546335057,0.28050813533374314,0.8869166879747876,2,5.204170427930421e-15,,0.040 (0.281)
spec_extended_1_spline,j_ind_lag1,expand_vs_mixed,0.36117270884073943,0.3611727088407359,0.361172708840743,0.1977757832029968,0.06782427284086134,2,7.105427357601002e-15,*,0.361* (0.198)
spec_extended_1_spline,legal_civil,contract_vs_expand,0.694952341639469,0.6949523416394682,0.6949523416394697,0.3606894689994433,0.0540128995751488,2,1.5543122344752192e-15,*,0.695* (0.361)
spec_extended_1_spline,legal_civil,contract_vs_mixed,0.2858330905301164,0.2858330905301155,0.2858330905301173,0.4497530120580682,0.5250805474536163,2,1.7763568394002505e-15,,0.286 (0.450)
spec_extended_1_spline,legal_civil,expand_vs_mixed,-0.4091192511093529,-0.4091192511093551,-0.4091192511093506,0.34525360872733657,0.2360246333301087,2,4.496403249731884e-15,,-0.409 (0.345)
spec_extended_1_spline,legal_common,contract_vs_expand,2.2005765739383794,2.200576573938376,2.2005765739383825,0.3749428598130024,4.381710896723583e-09,2,6.661338147750939e-15,***,2.201*** (0.375)
spec_extended_1_spline,legal_common,contract_vs_mixed,0.635514352867091,0.6355143528670896,0.6355143528670925,0.5137731738395527,0.21610374848889868,2,2.886579864025407e-15,,0.636 (0.514)
spec_extended_1_spline,legal_common,expand_vs_mixed,-1.5650622210712888,-1.5650622210712897,-1.565062221071288,0.42748721465254774,0.0002511604401454,2,1.7763568394002505e-15,***,-1.565*** (0.427)
spec_extended_1_spline,v2jureform_lag1,contract_vs_expand,0.3651950811949928,0.3651950811949923,0.3651950811949933,0.1185411890920692,0.0020648395425494,2,9.992007221626409e-16,***,0.365*** (0.119)
spec_extended_1_spline,v2jureform_lag1,contract_vs_mixed,0.15646635724013855,0.1564663572401381,0.156466357240139,0.23791914231184955,0.5107662097029566,2,8.881784197001252e-16,,0.156 (0.238)
spec_extended_1_spline,v2jureform_lag1,expand_vs_mixed,-0.20872872395485434,-0.2087287239548546,-0.2087287239548541,0.1798375835435346,0.2457837368310632,2,4.996003610813204e-16,,-0.209 (0.180)
spec_extended_1_spline,v2jureview_lag1,contract_vs_expand,-0.7836166889924175,-0.7836166889924188,-0.7836166889924163,0.3285597284105797,0.0170788759538314,2,2.4424906541753444e-15,**,-0.784** (0.329)
spec_extended_1_spline,v2jureview_lag1,contract_vs_mixed,-0.3690547721284786,-0.3690547721284798,-0.3690547721284773,0.36110923146470064,0.3067794094266304,2,2.4980018054066022e-15,,-0.369 (0.361)
spec_extended_1_spline,v2jureview_lag1,expand_vs_mixed,0.4145619168639392,0.4145619168639379,0.4145619168639405,0.34259870996284947,0.22625931784856315,2,2.609024107869118e-15,,0.415 (0.343)
spec_extended_1_spline,v2x_polyarchy_lag1,contract_vs_expand,-3.1733348855504193,-3.1733348855504206,-3.1733348855504184,1.233297213033934,0.01008067632858675,2,2.220446049250313e-15,**,-3.173** (1.233)
spec_extended_1_spline,v2x_polyarchy_lag1,contract_vs_mixed,-4.428064669789874,-4.428064669789881,-4.428064669789867,1.5333132577015238,0.00387815659547755,2,1.4210854715202004e-14,***,-4.428*** (1.533)
spec_extended_1_spline,v2x_polyarchy_lag1,expand_vs_mixed,-1.254729784239453,-1.254729784239471,-1.254729784239435,0.9734478735155654,0.19741398839321567,2,3.597122599785507e-14,,-1.255 (0.973)
spec_extended_1_spline,wdj_expression_lag1,contract_vs_expand,0.15453421046055235,0.1545342104605513,0.1545342104605534,0.2669298522364857,0.5626351146529911,2,2.1094237467877974e-15,,0.155 (0.267)
spec_extended_1_spline,wdj_expression_lag1,contract_vs_mixed,0.3795570984685666,0.3795570984685646,0.3795570984685686,0.4197346880587025,0.3658476882542522,2,3.9968028886505635e-15,,0.380 (0.420)
spec_extended_1_spline,wdj_expression_lag1,expand_vs_mixed,0.2250228880080141,0.2250228880080136,0.2250228880080146,0.29180381580670534,0.44062132636925766,2,9.992007221626409e-16,,0.225 (0.292)
spec_extended_1_spline_interact,high_court,contract_vs_expand,-0.22089164462717337,-0.2208916446271743,-0.2208916446271724,0.3186736057533751,0.48820944663281024,2,1.915134717478395e-15,,-0.221 (0.319)
spec_extended_1_spline_interact,high_court,contract_vs_mixed,-0.431081029511994,-0.4310810295120013,-0.4310810295119867,0.28085673158836666,0.1248136138425156,2,1.459943277382081e-14,,-0.431 (0.281)
spec_extended_1_spline_interact,high_court,expand_vs_mixed,-0.21018938488482203,-0.2101893848848232,-0.2101893848848209,0.17235531219182895,0.22264989459355775,2,2.3037127760972e-15,,-0.210 (0.172)
spec_extended_1_spline_interact,j_ind_lag1,contract_vs_expand,-0.35001863912503817,-0.3500186391250606,-0.3500186391250158,0.2715641138455943,0.19743329862144135,2,4.4797499043625066e-14,,-0.350 (0.272)
spec_extended_1_spline_interact,j_ind_lag1,contract_vs_mixed,0.05176688788916335,0.051766887889113,0.0517668878892137,0.27893259312429364,0.8527668924334546,2,1.006972283335017e-13,,0.052 (0.279)
spec_extended_1_spline_interact,j_ind_lag1,expand_vs_mixed,0.4017855270141749,0.4017855270141603,0.4017855270141895,0.20823301521884566,0.0536688652547622,2,2.919886554764162e-14,*,0.402* (0.208)
spec_extended_1_spline_interact,legal_civil,contract_vs_expand,0.7241027717386295,0.7241027717386053,0.7241027717386537,0.3644142898006897,0.0469188761628992,2,4.8405723873656825e-14,**,0.724** (0.364)
spec_extended_1_spline_interact,legal_civil,contract_vs_mixed,0.3321469066625265,0.3321469066624674,0.3321469066625856,0.44209475109458296,0.4524706046837908,2,1.1823875212257917e-13,,0.332 (0.442)
spec_extended_1_spline_interact,legal_civil,expand_vs_mixed,-0.39195586507606,-0.3919558650760858,-0.3919558650760342,0.38426051644350445,0.3077159479668161,2,5.162537064506978e-14,,-0.392 (0.384)
spec_extended_1_spline_interact,legal_common,contract_vs_expand,2.287600116546335,2.287600116546324,2.287600116546346,0.3883714583945468,3.856410550900683e-09,2,2.220446049250313e-14,***,2.288*** (0.388)
spec_extended_1_spline_interact,legal_common,contract_vs_mixed,0.6120593390293836,0.6120593390293257,0.6120593390294413,0.48958817377794306,0.2112442477984119,2,1.155742168634788e-13,,0.612 (0.490)
spec_extended_1_spline_interact,legal_common,expand_vs_mixed,-1.6755407775169107,-1.6755407775169306,-1.675540777516891,0.4337835361939054,0.00011217762703195,2,3.9745984281580604e-14,***,-1.676*** (0.434)
spec_extended_1_spline_interact,v2jureform_lag1,contract_vs_expand,0.40665689130272,0.4066568913027084,0.4066568913027316,0.12809335278917344,0.001499958266963,2,2.3203661214665772e-14,***,0.407*** (0.128)
spec_extended_1_spline_interact,v2jureform_lag1,contract_vs_mixed,0.20486993692471683,0.2048699369246862,0.2048699369247475,0.2332386179080137,0.3797426520226453,2,6.131206653492427e-14,,0.205 (0.233)
spec_extended_1_spline_interact,v2jureform_lag1,expand_vs_mixed,-0.201786954377982,-0.2017869543779952,-0.2017869543779688,0.18030475337328017,0.2630787788305661,2,2.6395552410463097e-14,,-0.202 (0.180)
spec_extended_1_spline_interact,v2jureview_lag1,contract_vs_expand,-0.8224284578852534,-0.822428457885262,-0.822428457885245,0.3153570702048247,0.0091092176119861,2,1.6986412276764895e-14,***,-0.822*** (0.315)
spec_extended_1_spline_interact,v2jureview_lag1,contract_vs_mixed,-0.2744822616270983,-0.2744822616271168,-0.2744822616270798,0.363216989499747,0.4498304335594461,2,3.702593787124897e-14,,-0.274 (0.363)
spec_extended_1_spline_interact,v2jureview_lag1,expand_vs_mixed,0.5479461962581695,0.5479461962581504,0.5479461962581886,0.34572581794911483,0.11298554181861215,2,3.8191672047105385e-14,,0.548 (0.346)
spec_extended_1_spline_interact,v2x_polyarchy_lag1,contract_vs_expand,154.3711450459549,154.37114504582587,154.3711450460839,102.98758236366169,0.13389187276340195,2,2.58040699918638e-10,,154.371 (102.988)
spec_extended_1_spline_interact,v2x_polyarchy_lag1,contract_vs_mixed,181.40385875120882,181.40385875094145,181.4038587514762,166.6334716015353,0.27631268021278105,2,5.347544629330514e-10,,181.404 (166.633)
spec_extended_1_spline_interact,v2x_polyarchy_lag1,expand_vs_mixed,27.03271370510719,27.032713705019205,27.032713705195174,95.06784784274416,0.7761407926162092,2,1.759694612246676e-10,,27.033 (95.068)
spec_extended_1_spline_interact,wdj_expression_lag1,contract_vs_expand,0.1256648771704714,0.1256648771703674,0.1256648771705754,0.36694258310454175,0.732001214173583,2,2.0800028366352308e-13,,0.126 (0.367)
spec_extended_1_spline_interact,wdj_expression_lag1,contract_vs_mixed,0.516647272090794,0.5166472720905633,0.5166472720910246,0.5072209398235261,0.30840037389376407,2,4.612976667317525e-13,,0.517 (0.507)
spec_extended_1_spline_interact,wdj_expression_lag1,expand_vs_mixed,0.3909823949201887,0.3909823949201088,0.3909823949202687,0.3047759234433531,0.1995439413361271,2,1.599276266972538e-13,,0.391 (0.305)
spec_extended_2,high_court,contract_vs_expand,-0.5132355165118863,-0.5132355165118864,-0.5132355165118861,0.28199571523546724,0.0687572148237661,2,2.220446049250313e-16,*,-0.513* (0.282)
spec_extended_2,high_court,contract_vs_mixed,-0.5374338034320999,-0.5374338034321005,-0.5374338034320993,0.27312480564019725,0.0490999847677687,2,1.1102230246251565e-15,**,-0.537** (0.273)
spec_extended_2,high_court,expand_vs_mixed,-0.024198286920213752,-0.0241982869202142,-0.0241982869202133,0.15672183358426284,0.8772921611782921,2,8.98586760555986e-16,,-0.024 (0.157)
spec_extended_2,j_ind_lag1,contract_vs_expand,-0.180695311327696,-0.1806953113276968,-0.1806953113276952,0.26789715577244233,0.499996617820364,2,1.609823385706477e-15,,-0.181 (0.268)
spec_extended_2,j_ind_lag1,contract_vs_mixed,0.17848843512689805,0.1784884351268973,0.1784884351268988,0.2525953108388334,0.47980379713712573,2,1.4988010832439613e-15,,0.178 (0.253)
spec_extended_2,j_ind_lag1,expand_vs_mixed,0.3591837464545948,0.3591837464545938,0.3591837464545958,0.20042466033020379,0.07311478126711635,2,1.9984014443252818e-15,*,0.359* (0.200)
spec_extended_2,legal_civil,contract_vs_expand,0.35198584988009934,0.3519858498800989,0.3519858498800998,0.3277137338152085,0.28279355219383584,2,8.881784197001252e-16,,0.352 (0.328)
spec_extended_2,legal_civil,contract_vs_mixed,0.1991011945788427,0.1991011945788415,0.1991011945788439,0.4264834681180246,0.6406115831405663,2,2.3869795029440866e-15,,0.199 (0.426)
spec_extended_2,legal_civil,expand_vs_mixed,-0.15288465530125617,-0.1528846553012576,-0.1528846553012547,0.3613764025880719,0.6722499623786102,2,2.914335439641036e-15,,-0.153 (0.361)
spec_extended_2,legal_common,contract_vs_expand,1.7123195049117066,1.712319504911705,1.712319504911708,0.32526050003256934,1.4060527010510944e-07,2,2.886579864025407e-15,***,1.712*** (0.325)
spec_extended_2,legal_common,contract_vs_mixed,0.5300304684169921,0.5300304684169892,0.5300304684169949,0.4765744930849673,0.26606631386523816,2,5.662137425588298e-15,,0.530 (0.477)
spec_extended_2,legal_common,expand_vs_mixed,-1.1822890364947138,-1.182289036494717,-1.1822890364947107,0.3901570224680927,0.0024431879003054997,2,6.217248937900877e-15,***,-1.182*** (0.390)
spec_extended_2,v2jupoatck_lag1,contract_vs_expand,0.19345994532121974,0.1934599453212193,0.1934599453212202,0.10173614576360565,0.05722540914941125,2,9.159339953157541e-16,*,0.193* (0.102)
spec_extended_2,v2jupoatck_lag1,contract_vs_mixed,0.23344917387982375,0.2334491738798235,0.233449173879824,0.127636069341759,0.06739631836915565,2,4.996003610813204e-16,*,0.233* (0.128)
spec_extended_2,v2jupoatck_lag1,expand_vs_mixed,0.039989228558604054,0.0399892285586039,0.0399892285586042,0.11158492334059925,0.7200628210215492,2,2.983724378680108e-16,,0.040 (0.112)
spec_extended_2,v2jureview_lag1,contract_vs_expand,-0.7729975942232898,-0.7729975942232921,-0.7729975942232876,0.32157036847358267,0.0162247170235026,2,4.440892098500626e-15,**,-0.773** (0.322)
spec_extended_2,v2jureview_lag1,contract_vs_mixed,-0.2842011759360463,-0.2842011759360477,-0.2842011759360449,0.3638650917046463,0.4347660630848621,2,2.831068712794149e-15,,-0.284 (0.364)
spec_extended_2,v2jureview_lag1,expand_vs_mixed,0.48879641828724363,0.4887964182872409,0.4887964182872464,0.3506782681848082,0.1633598789726925,2,5.495603971894525e-15,,0.489 (0.351)
spec_extended_2,v2x_polyarchy_lag1,contract_vs_expand,-3.3924595938373963,-3.392459593837403,-3.3924595938373896,1.1085991309945107,0.00221239514352915,2,1.3322676295501878e-14,***,-3.392*** (1.109)
spec_extended_2,v2x_polyarchy_lag1,contract_vs_mixed,-5.515180377852417,-5.515180377852426,-5.515180377852407,1.2979429438591605,2.145639261416456e-05,2,1.865174681370263e-14,***,-5.515*** (1.298)
spec_extended_2,v2x_polyarchy_lag1,expand_vs_mixed,-2.122720784015026,-2.1227207840150357,-2.122720784015016,0.913402671897242,0.0201270798796091,2,1.9539925233402755e-14,**,-2.123** (0.913)
spec_extended_2,wdj_expression_lag1,contract_vs_expand,0.2790170359281686,0.2790170359281681,0.2790170359281692,0.212486656018821,0.1891479728469555,2,1.0547118733938987e-15,,0.279 (0.212)
spec_extended_2,wdj_expression_lag1,contract_vs_mixed,0.31717164060204683,0.3171716406020458,0.3171716406020479,0.26395895220526977,0.22952065081915704,2,2.1094237467877974e-15,,0.317 (0.264)
spec_extended_2,wdj_expression_lag1,expand_vs_mixed,0.038154604673878004,0.0381546046738774,0.0381546046738786,0.2360141724192138,0.871571758389402,2,1.2004286453759505e-15,,0.038 (0.236)
spec_extended_2_spline,high_court,contract_vs_expand,-0.3632930970195367,-0.3632930970195369,-0.3632930970195366,0.3351921159374771,0.27843776521402924,2,2.7755575615628914e-16,,-0.363 (0.335)
spec_extended_2_spline,high_court,contract_vs_mixed,-0.5413704820717586,-0.5413704820717589,-0.5413704820717585,0.2991354006167837,0.07032927960884444,2,3.3306690738754696e-16,*,-0.541* (0.299)
spec_extended_2_spline,high_court,expand_vs_mixed,-0.17807738505222176,-0.1780773850522218,-0.1780773850522217,0.1736324961623755,0.30508044723268923,2,8.326672684688674e-17,,-0.178 (0.174)
spec_extended_2_spline,j_ind_lag1,contract_vs_expand,-0.22009534575188466,-0.2200953457518857,-0.2200953457518836,0.26382302832143467,0.4041380187898227,2,2.0816681711721685e-15,,-0.220 (0.264)
spec_extended_2_spline,j_ind_lag1,contract_vs_mixed,0.10675088956524385,0.1067508895652402,0.1067508895652475,0.26367555674849963,0.6855826423079843,2,7.299716386910404e-15,,0.107 (0.264)
spec_extended_2_spline,j_ind_lag1,expand_vs_mixed,0.32684623531712786,0.3268462353171262,0.3268462353171295,0.20333667836246672,0.1079635682586089,2,3.2751579226442118e-15,,0.327 (0.203)
spec_extended_2_spline,legal_civil,contract_vs_expand,0.3461799821781214,0.3461799821781209,0.3461799821781219,0.3120774570231486,0.26731120580206186,2,9.992007221626409e-16,,0.346 (0.312)
spec_extended_2_spline,legal_civil,contract_vs_mixed,0.17830647713756098,0.1783064771375593,0.1783064771375627,0.40841226457658625,0.6624126828576336,2,3.4139358007223564e-15,,0.178 (0.408)
spec_extended_2_spline,legal_civil,expand_vs_mixed,-0.16787350504056114,-0.1678735050405621,-0.1678735050405602,0.35202638711019996,0.6334492705882031,2,1.887379141862766e-15,,-0.168 (0.352)
spec_extended_2_spline,legal_common,contract_vs_expand,1.6647909687136033,1.6647909687136018,1.6647909687136049,0.3252222541683599,3.0726888977194805e-07,2,3.1086244689504383e-15,***,1.665*** (0.325)
spec_extended_2_spline,legal_common,contract_vs_mixed,0.3574015304017224,0.3574015304017212,0.3574015304017237,0.4573366417283422,0.43451754634356987,2,2.4980018054066022e-15,,0.357 (0.457)
spec_extended_2_spline,legal_common,expand_vs_mixed,-1.3073894383118825,-1.3073894383118825,-1.3073894383118825,0.37008457828428765,0.0004113740689243,2,0.0,***,-1.307*** (0.370)
spec_extended_2_spline,v2jupoatck_lag1,contract_vs_expand,0.2664390230209923,0.266439023020992,0.2664390230209927,0.09894664020654315,0.00708644015010635,2,7.216449660063518e-16,***,0.266*** (0.099)
spec_extended_2_spline,v2jupoatck_lag1,contract_vs_mixed,0.22694145541008642,0.2269414554100853,0.2269414554100875,0.14606044242729585,0.12024399112719064,2,2.192690473634684e-15,,0.227 (0.146)
spec_extended_2_spline,v2jupoatck_lag1,expand_vs_mixed,-0.039497567610905754,-0.0394975676109064,-0.0394975676109051,0.13425145524619964,0.768600587342617,2,1.2975731600306517e-15,,-0.039 (0.134)
spec_extended_2_spline,v2jureview_lag1,contract_vs_expand,-0.6798508683484787,-0.6798508683484797,-0.6798508683484776,0.32084723528332953,0.03409690054341245,2,2.1094237467877974e-15,**,-0.680** (0.321)
spec_extended_2_spline,v2jureview_lag1,contract_vs_mixed,-0.27291451869762834,-0.2729145186976303,-0.2729145186976264,0.36154729435444466,0.45033808710761647,2,3.885780586188048e-15,,-0.273 (0.362)
spec_extended_2_spline,v2jureview_lag1,expand_vs_mixed,0.4069363496508514,0.4069363496508501,0.4069363496508527,0.3338253380856917,0.22284048311996368,2,2.55351295663786e-15,,0.407 (0.334)
spec_extended_2_spline,v2x_polyarchy_lag1,contract_vs_expand,-3.373124850327523,-3.373124850327528,-3.373124850327517,1.1936140368644494,0.004713676740372,2,1.1102230246251565e-14,***,-3.373*** (1.194)
