row_id,case_id,indep1,indep2,attack1,attack2,attack3,attack4,attack5,dejure1,dejure2,dejure3,dejure4,dejure5,dejure6,full1,full2,full3,full4
295,Turkey_1998_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
296,Turkey_1999_11,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
297,Turkey_2000_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
298,Turkey_2001_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
299,Turkey_2004_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
300,Turkey_2005_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
301,Turkey_2006_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
302,Turkey_2010_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
303,Turkey_2012_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
304,Turkey_2014_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
305,Turkey_2015_07,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
306,Turkey_2016_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
307,Turkey_2017_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
308,Turkey_2018_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
309,Turkey_2019_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
310,Turkey_2020_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
311,Turkey_2021_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
312,Turkey_2022_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
313,Turkey_2023_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
314,Turkey_2024_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
315,Uganda_2002_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
316,Uganda_2009_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
317,Uganda_2010_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
318,Uganda_2014_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
319,Uganda_2017_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
320,Uganda_2019_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
321,Uganda_2020_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
322,Uganda_2021_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
323,United States_1927_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
324,United States_1936_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
325,United States_1940_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
326,United States_1942_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
327,United States_1951_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
328,United States_1952_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
329,United States_1963_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
330,United States_1964_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
331,United States_1965_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
332,United States_1966_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
333,United States_1967_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
334,United States_1968_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
335,United States_1969_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
336,United States_1971_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
337,United States_1972_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
338,United States_1975_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
339,United States_1976_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
340,United States_1977_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
341,United States_1978_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
342,United States_1979_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
343,United States_1980_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
344,United States_1982_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
345,United States_1986_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
346,United States_1987_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
347,United States_1988_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
348,United States_1989_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
349,United States_1990_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
350,United States_1991_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
351,United States_1992_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
352,United States_1993_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
353,United States_1994_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
354,United States_1995_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
355,United States_1996_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
356,United States_1997_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
357,United States_1998_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
358,United States_1999_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
359,United States_2000_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
360,United States_2001_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
361,United States_2002_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
362,United States_2003_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
363,United States_2005_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
364,United States_2007_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
365,United States_2008_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
366,United States_2009_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
367,United States_2010_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
368,United States_2011_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
369,United States_2012_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
370,United States_2013_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
371,United States_2014_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
372,United States_2015_18,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
373,United States_2016_08,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
374,United States_2017_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
375,United States_2018_15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
376,United States_2019_30,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
377,United States_2020_40,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
378,United States_2021_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
379,United States_2022_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
380,United States_2023_08,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
381,United States_2024_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
382,United States_2025_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
383,Uruguay_2013_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
384,Uruguay_2021_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
385,Uruguay_2022_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
386,Uruguay_2024_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
387,Venezuela_2008_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
388,Venezuela_2009_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
389,Venezuela_2010_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
390,Venezuela_2012_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
391,Venezuela_2015_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
392,Venezuela_2018_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
393,Venezuela_2019_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
394,Vietnam_2012_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
395,Vietnam_2014_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
396,Vietnam_2015_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
397,Vietnam_2016_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
398,Vietnam_2017_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
399,Zambia_1999_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
400,Zambia_2008_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
401,Zambia_2014_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
402,Zambia_2015_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
403,Zambia_2021_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
404,Zimbabwe_2000_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
405,Zimbabwe_2004_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
406,Zimbabwe_2006_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
407,Zimbabwe_2009_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
408,Zimbabwe_2014_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
409,Zimbabwe_2015_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
410,Zimbabwe_2016_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
411,Zimbabwe_2017_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
412,Zimbabwe_2018_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
413,Zimbabwe_2021_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
414,Australia_2013_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
415,Australia_2014_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
416,Australia_2014_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
417,Australia_2014_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
418,Australia_2014_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
419,Australia_2015_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
420,Australia_2017_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
421,Australia_2017_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
422,Australia_2017_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
423,Australia_2018_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
424,Australia_2018_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
425,Australia_2019_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
426,Australia_2019_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
427,Australia_2019_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
428,Australia_2020_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
429,Azerbaijan_2015_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
430,Azerbaijan_2017_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
431,Azerbaijan_2019_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
432,Bangladesh_2019_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
433,Bangladesh_2023_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
434,Botswana_2011_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
435,Canada_1989_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
436,Canada_1998_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
437,Canada_2001_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
438,Canada_2002_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
439,Canada_2005_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
440,Canada_2006_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
441,Canada_2007_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
442,Canada_2010_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
443,Canada_2010_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
444,Canada_2011_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
445,Canada_2011_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
446,Canada_2011_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
447,Canada_2012_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
448,Canada_2012_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
449,Canada_2012_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
450,Canada_2013_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
451,Canada_2014_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
452,Canada_2014_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
453,Canada_2014_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
454,Canada_2014_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
455,Canada_2014_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
456,Canada_2015_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
457,Canada_2015_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
458,Canada_2015_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
459,Canada_2016_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
460,Canada_2016_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
461,Canada_2017_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
462,Canada_2017_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
463,Canada_2018_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
464,Canada_2018_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
465,Canada_2018_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
466,Canada_2018_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
467,Canada_2019_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
468,Canada_2019_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
469,Canada_2020_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
470,Canada_2020_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
471,Canada_2020_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
472,Canada_2021_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
473,Canada_2021_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
474,Chile_2005_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
475,Chile_2016_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
476,Chile_2016_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
477,Chile_2018_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
478,Chile_2019_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
479,Chile_2020_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
480,Chile_2020_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
481,Chile_2020_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
482,Chile_2020_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
483,Chile_2021_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
484,Chile_2021_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
485,Chile_2021_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
486,Chile_2021_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
487,Chile_2021_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
488,Chile_2021_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
489,Chile_2021_07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
490,Chile_2022_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
491,Chile_2022_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
492,Chile_2022_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
493,Chile_2022_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
494,El Salvador_2014_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
495,El Salvador_2016_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
496,Eswatini_2014_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
497,Ethiopia_2015_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
498,France_2006_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
499,France_2007_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
500,France_2008_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
501,France_2009_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
502,France_2014_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
503,France_2014_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
504,France_2014_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
505,France_2014_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
506,France_2014_05,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
507,France_2015_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
508,France_2015_05,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
509,France_2015_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
510,France_2015_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
511,France_2016_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
512,France_2016_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
513,France_2016_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
514,France_2016_07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
515,France_2016_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
516,France_2016_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
517,France_2017_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
518,France_2017_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
519,France_2018_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
520,France_2019_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
521,France_2020_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
522,France_2021_05,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
523,France_2021_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
524,France_2021_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
525,France_2021_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
526,France_2021_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
527,France_2022_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
528,France_2022_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
529,France_2022_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
530,France_2023_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
531,France_2023_06,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
532,France_2023_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
533,France_2023_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
534,France_2023_05,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
535,France_2023_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
536,France_2024_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
537,France_2024_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
538,Haiti_2023_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
539,Hungary_2009_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
540,Hungary_2009_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
541,Hungary_2012_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
542,Hungary_2014_06,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
543,Hungary_2014_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
544,Hungary_2014_05,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
545,Hungary_2014_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
546,Hungary_2014_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
547,Hungary_2016_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
548,Hungary_2016_05,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
549,Hungary_2016_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
550,Hungary_2016_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
551,Hungary_2018_04,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
552,Hungary_2018_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
553,Hungary_2018_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
554,Hungary_2019_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
555,Hungary_2020_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
556,Hungary_2020_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
557,Hungary_2022_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
558,Hungary_2023_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
559,Hungary_2024_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
560,Hungary_2024_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
561,Kazakhstan_2014_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
562,Kazakhstan_2015_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
563,Kazakhstan_2015_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
564,Kazakhstan_2015_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
565,Kazakhstan_2015_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
566,Kazakhstan_2016_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
567,Kenya_2015_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
568,Kenya_2015_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
569,Kenya_2017_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
570,Kenya_2017_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
571,Kenya_2018_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
572,Kenya_2019_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
573,Kenya_2020_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
574,Malawi_2020_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
575,Malaysia_2015_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
576,Malaysia_2015_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
577,Malaysia_2016_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
578,Malaysia_2016_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
579,Malaysia_2016_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
580,Malta_2017_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
581,Malta_2018_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
582,Myanmar_2014_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
583,Myanmar_2015_09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
584,Myanmar_2015_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
585,Myanmar_2015_08,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
586,Myanmar_2015_10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
587,Myanmar_2015_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
588,Myanmar_2015_07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
589,Myanmar_2015_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
590,Myanmar_2015_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
591,Myanmar_2015_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
592,Myanmar_2016_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
593,Nigeria_1998_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
594,Nigeria_1998_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
595,Nigeria_2000_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
596,Nigeria_2012_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
597,Nigeria_2012_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
598,Nigeria_2013_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
599,Nigeria_2016_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
600,Nigeria_2018_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
601,Nigeria_2018_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
